8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,5,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,5,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,6,5,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,6,5,3,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,6,5,5,3,3,3,3,3,3,3,3
8,8,8,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5
8,8,8,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5
8,8,8,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5
8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,8,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,8,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,8,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5
8,8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5
8,8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5
