0.060673,0.060673,0.060673,0.060673,0.00015452,0.00015472,0.00015694,0.00016516,0.00018144,0.00020356,0.00022749,0.00027014,0.00030119,0.0003226,0.00033738,0.00034788,0.00035658,0.00036434,0.00037245,0.00037139
0.058321,0.058321,0.058321,0.058321,9.0561e-05,9.0688e-05,9.2111e-05,9.7371e-05,0.00010778,0.00012192,0.00013722,0.00016448,0.0001843,0.00019798,0.00020736,0.00021412,0.00021955,0.0002278,0.00023127,0.00022927
0.055772,0.055772,0.055772,0.055772,5.0351e-05,5.0433e-05,5.1357e-05,5.4754e-05,6.1474e-05,7.0609e-05,8.0488e-05,9.8079e-05,0.00011087,0.00011969,0.00012585,0.00013013,0.00013345,0.00014591,0.00014265,0.00014021
0.053027,0.053027,0.053027,0.053027,4.2555e-05,4.2562e-05,4.2651e-05,4.2978e-05,4.3633e-05,4.4538e-05,4.554e-05,5.5462e-05,6.3754e-05,6.9461e-05,7.3604e-05,7.6253e-05,7.8289e-05,0.00011893,8.5801e-05,8.3371e-05
0.050086,0.050086,0.050086,0.050086,4.2568e-05,4.2576e-05,4.2664e-05,4.2992e-05,4.3649e-05,4.4555e-05,4.556e-05,4.7434e-05,4.8926e-05,5.014e-05,5.1703e-05,5.254e-05,5.1913e-05,0.00010488,4.9342e-05,4.9189e-05
0.046949,0.046949,0.046949,0.046949,4.2592e-05,4.26e-05,4.2688e-05,4.3018e-05,4.3676e-05,4.4586e-05,4.5594e-05,4.7474e-05,4.8971e-05,5.0189e-05,5.1833e-05,5.2634e-05,5.2115e-05,5.923e-05,4.9578e-05,4.9302e-05
0.043616,0.043616,0.043616,0.043616,4.262e-05,4.2628e-05,4.2717e-05,4.3048e-05,4.3709e-05,4.4623e-05,4.5636e-05,4.7523e-05,4.9025e-05,5.0247e-05,5.1981e-05,5.2732e-05,5.2309e-05,5.4418e-05,4.9787e-05,4.9506e-05
0.040087,0.040087,0.040087,0.040087,4.2651e-05,4.2659e-05,4.2748e-05,4.308e-05,4.3745e-05,4.4662e-05,4.5679e-05,4.7574e-05,4.9082e-05,5.0308e-05,5.2146e-05,5.2829e-05,5.2494e-05,5.2378e-05,4.9972e-05,4.9684e-05
0.037071,0.037071,0.037071,0.037071,4.2681e-05,4.2689e-05,4.2779e-05,4.3113e-05,4.378e-05,4.4701e-05,4.5722e-05,4.7625e-05,4.9138e-05,5.0368e-05,5.2327e-05,5.2922e-05,5.2668e-05,5.1258e-05,5.0135e-05,4.9841e-05
0.040993,0.040993,0.040993,0.040993,0.040993,4.2718e-05,4.2808e-05,4.3144e-05,4.3813e-05,4.4739e-05,4.5764e-05,4.7674e-05,4.9193e-05,5.0426e-05,5.253e-05,5.3009e-05,5.283e-05,5.0556e-05,5.0281e-05,4.998e-05
0.04511,0.04511,0.04511,0.04511,0.04511,4.2746e-05,4.2836e-05,4.3173e-05,4.3845e-05,4.4775e-05,4.5803e-05,4.772e-05,4.9244e-05,5.0481e-05,5.2764e-05,5.3091e-05,5.2981e-05,5.0076e-05,5.0411e-05,5.0104e-05
0.049423,0.049423,0.049423,0.049423,0.049424,4.2772e-05,4.2863e-05,4.32e-05,4.3875e-05,4.4808e-05,4.584e-05,4.7764e-05,4.9292e-05,5.0533e-05,5.3043e-05,5.3165e-05,5.3122e-05,4.9731e-05,5.0527e-05,5.0214e-05
0.053933,0.053933,0.053933,0.053933,0.053933,4.2796e-05,4.2887e-05,4.3226e-05,4.3903e-05,4.4839e-05,4.5874e-05,4.7804e-05,4.9337e-05,5.058e-05,5.3391e-05,5.3234e-05,5.3253e-05,4.9471e-05,5.0632e-05,5.0312e-05
0.058638,0.058638,0.058638,0.058638,0.058638,4.2818e-05,4.291e-05,4.325e-05,4.3929e-05,4.4867e-05,4.5906e-05,4.7841e-05,4.9378e-05,5.0624e-05,5.3853e-05,5.3298e-05,5.3375e-05,4.927e-05,5.0726e-05,5.0401e-05
0.063539,0.063539,0.063539,0.063539,0.06354,4.2839e-05,4.293e-05,4.3271e-05,4.3953e-05,4.4894e-05,4.5935e-05,4.7875e-05,4.9416e-05,5.0665e-05,5.4519e-05,5.3356e-05,5.3488e-05,4.9413e-05,5.081e-05,5.048e-05
0.068637,0.068637,0.068637,0.068637,0.068637,4.2858e-05,4.295e-05,4.3291e-05,4.3974e-05,4.4918e-05,4.5962e-05,4.7907e-05,4.9451e-05,5.0702e-05,5.5597e-05,5.3409e-05,5.3593e-05,4.9669e-05,5.0887e-05,5.0551e-05
0.073931,0.073931,0.073931,0.073931,0.073931,4.2875e-05,4.2967e-05,4.331e-05,4.3995e-05,4.494e-05,4.5987e-05,4.7936e-05,4.9483e-05,5.0737e-05,5.7718e-05,5.3458e-05,5.3691e-05,4.9887e-05,5.0956e-05,5.0616e-05
0.07942,0.07942,0.07942,0.07942,0.079421,4.2891e-05,4.2984e-05,4.3327e-05,4.4013e-05,4.4961e-05,4.601e-05,4.7963e-05,4.9513e-05,5.0768e-05,6.4069e-05,5.3503e-05,5.3782e-05,5.0076e-05,5.1019e-05,5.0675e-05
0.085106,0.085106,0.085106,0.085106,0.085106,4.2906e-05,4.2998e-05,4.3343e-05,4.403e-05,4.498e-05,4.6031e-05,4.7987e-05,4.954e-05,5.0798e-05,0.0019699,5.3544e-05,5.3867e-05,5.024e-05,5.1083e-05,5.0728e-05
0.090988,0.090988,0.090988,0.090988,0.090988,4.2919e-05,4.3012e-05,4.3357e-05,4.4046e-05,4.4997e-05,4.605e-05,4.801e-05,4.9565e-05,5.0825e-05,5.294e-05,5.3582e-05,5.3947e-05,5.0384e-05,5.1129e-05,5.0777e-05
0.097066,0.097066,0.097066,0.097066,0.097066,4.2932e-05,4.3025e-05,4.337e-05,4.406e-05,4.5013e-05,4.6068e-05,4.8031e-05,4.9589e-05,5.0849e-05,4.9749e-05,5.3618e-05,5.4021e-05,5.0511e-05,5.1177e-05,5.0822e-05
0.10334,0.10334,0.10334,0.10334,0.10334,4.2944e-05,4.3037e-05,4.3383e-05,4.4074e-05,4.5028e-05,4.6084e-05,4.805e-05,4.961e-05,5.0872e-05,4.8682e-05,5.365e-05,5.409e-05,5.0625e-05,5.1221e-05,5.0862e-05
0.10981,0.10981,0.10981,0.10981,0.10981,4.2954e-05,4.3048e-05,4.3394e-05,4.4086e-05,4.5042e-05,4.61e-05,4.8068e-05,4.963e-05,5.0894e-05,4.8609e-05,5.368e-05,5.4155e-05,5.0726e-05,5.1261e-05,5.09e-05
0.11648,0.11648,0.11648,0.11648,0.11648,4.2964e-05,4.3058e-05,4.3405e-05,4.4098e-05,4.5055e-05,4.6114e-05,4.8085e-05,4.9648e-05,5.0913e-05,4.9243e-05,5.3708e-05,5.4216e-05,5.0818e-05,5.1299e-05,5.0934e-05
0.12334,0.12334,0.12334,0.12334,0.12334,0.12341,4.3067e-05,4.3414e-05,4.4108e-05,4.5067e-05,4.6127e-05,4.81e-05,4.9666e-05,5.0931e-05,4.9671e-05,5.3733e-05,5.4273e-05,5.0901e-05,5.1333e-05,5.0966e-05
0.1304,0.1304,0.1304,0.1304,0.1304,0.13047,4.3076e-05,4.3424e-05,4.4118e-05,4.5078e-05,4.6139e-05,4.8115e-05,4.9681e-05,5.0948e-05,4.9981e-05,5.3757e-05,5.4327e-05,5.0976e-05,5.1365e-05,5.0995e-05
0.13765,0.13765,0.13765,0.13765,0.13765,0.13773,4.3084e-05,4.3432e-05,4.4127e-05,4.5088e-05,4.615e-05,4.8128e-05,4.9696e-05,5.0964e-05,5.0218e-05,5.3779e-05,5.4378e-05,5.1044e-05,5.1394e-05,5.1023e-05
0.1451,0.1451,0.1451,0.1451,0.1451,0.14518,4.3091e-05,4.344e-05,4.4136e-05,4.5097e-05,4.6161e-05,4.814e-05,4.971e-05,5.0979e-05,5.0404e-05,5.38e-05,5.4502e-05,5.1107e-05,5.1422e-05,5.1048e-05
0.15275,0.15275,0.15275,0.15275,0.15275,0.15283,4.3098e-05,4.3447e-05,4.4144e-05,4.5106e-05,4.6171e-05,4.8152e-05,4.9723e-05,5.0992e-05,5.0555e-05,5.3819e-05,5.447e-05,5.1164e-05,5.1447e-05,5.1071e-05
0.16059,0.16059,0.16059,0.16059,0.16059,0.16068,4.3105e-05,4.3454e-05,4.4152e-05,4.5114e-05,4.618e-05,4.8163e-05,4.9735e-05,5.1005e-05,5.0681e-05,5.3837e-05,5.4512e-05,5.1217e-05,5.1471e-05,5.1093e-05
0.16863,0.16863,0.16863,0.16863,0.16863,0.16872,4.3111e-05,4.3461e-05,4.4159e-05,4.5122e-05,4.6189e-05,4.8173e-05,4.9746e-05,5.1017e-05,5.0787e-05,5.3854e-05,5.4553e-05,5.1265e-05,5.1493e-05,5.1113e-05
0.17686,0.17686,0.17686,0.17686,0.17686,0.17696,4.3117e-05,4.3467e-05,4.4165e-05,4.513e-05,4.6197e-05,4.8182e-05,4.9756e-05,5.1028e-05,5.0878e-05,5.387e-05,5.459e-05,5.131e-05,5.1514e-05,5.1132e-05
0.18529,0.18529,0.18529,0.18529,0.18529,0.1854,4.3122e-05,4.3472e-05,4.4171e-05,4.5136e-05,4.6204e-05,4.8191e-05,4.9766e-05,5.1039e-05,5.0956e-05,5.3885e-05,5.4625e-05,5.1352e-05,5.1533e-05,5.115e-05
0.19392,0.19392,0.19392,0.19392,0.19392,0.19403,4.3127e-05,4.3477e-05,4.4177e-05,4.5143e-05,4.6211e-05,4.8199e-05,4.9775e-05,5.1049e-05,5.1025e-05,5.3898e-05,5.4659e-05,5.1391e-05,5.1551e-05,5.1166e-05
0.20274,0.20274,0.20274,0.20274,0.20274,0.20286,4.3132e-05,4.3482e-05,4.4182e-05,4.5149e-05,4.6218e-05,4.8207e-05,4.9784e-05,5.1058e-05,5.1086e-05,5.3911e-05,5.469e-05,5.1427e-05,5.1568e-05,5.1182e-05
0.21176,0.21176,0.21176,0.21176,0.21176,0.21188,4.3137e-05,4.3487e-05,4.4187e-05,4.5154e-05,4.6224e-05,4.8215e-05,4.9792e-05,5.1067e-05,5.1141e-05,5.3924e-05,5.4721e-05,5.146e-05,5.1584e-05,5.1196e-05
0.22098,0.22098,0.22098,0.22098,0.22098,0.2211,0.22251,4.3491e-05,4.4192e-05,4.516e-05,4.623e-05,4.8221e-05,4.98e-05,5.1075e-05,5.1189e-05,5.3935e-05,5.4749e-05,5.1492e-05,5.1599e-05,5.121e-05
0.23039,0.23039,0.23039,0.23039,0.23039,0.23052,0.23198,4.3496e-05,4.4197e-05,4.5165e-05,4.6236e-05,4.8228e-05,4.9807e-05,5.1083e-05,5.1234e-05,5.3946e-05,5.4776e-05,5.1521e-05,5.1613e-05,5.1223e-05
0.23999,0.23999,0.23999,0.23999,0.23999,0.24013,0.24166,4.35e-05,4.4201e-05,4.517e-05,4.6241e-05,4.8234e-05,4.9814e-05,5.109e-05,5.1274e-05,5.3956e-05,5.4802e-05,5.1548e-05,5.1626e-05,5.1235e-05
0.2498,0.2498,0.2498,0.2498,0.2498,0.24994,0.25153,4.3503e-05,4.4205e-05,4.5174e-05,4.6246e-05,4.824e-05,4.982e-05,5.1097e-05,5.131e-05,5.3966e-05,5.4826e-05,5.1574e-05,5.1639e-05,5.1247e-05
0.25979,0.25979,0.25979,0.25979,0.2598,0.25994,0.2616,4.3507e-05,4.4209e-05,4.5178e-05,4.6251e-05,4.8245e-05,4.9826e-05,5.1103e-05,5.1343e-05,5.3975e-05,5.4849e-05,5.1598e-05,5.1651e-05,5.1257e-05
0.26999,0.26999,0.26999,0.26999,0.26999,0.27014,0.27186,4.351e-05,4.4213e-05,4.5182e-05,4.6255e-05,4.8251e-05,4.9832e-05,5.1109e-05,5.1374e-05,5.3984e-05,5.4871e-05,5.1621e-05,5.1662e-05,5.1268e-05
0.28038,0.28038,0.28038,0.28038,0.28038,0.28054,0.28232,4.3513e-05,4.4216e-05,4.5186e-05,4.6259e-05,4.8256e-05,4.9838e-05,5.1115e-05,5.1402e-05,5.3992e-05,5.4892e-05,5.1642e-05,5.1672e-05,5.1277e-05
0.29097,0.29097,0.29097,0.29097,0.29097,0.29113,0.29298,4.3516e-05,4.4219e-05,4.519e-05,4.6263e-05,4.826e-05,4.9843e-05,5.1121e-05,5.1428e-05,5.4e-05,5.4912e-05,5.1663e-05,5.1682e-05,5.1286e-05
0.30175,0.30175,0.30175,0.30175,0.30175,0.30192,0.30384,4.3519e-05,4.4222e-05,4.5193e-05,4.6267e-05,4.8265e-05,4.9848e-05,5.1126e-05,5.1452e-05,5.4007e-05,5.4931e-05,5.1682e-05,5.1692e-05,5.1295e-05
0.31273,0.31273,0.31273,0.31273,0.31273,0.31291,0.3149,4.3522e-05,4.4225e-05,4.5196e-05,4.6271e-05,4.8269e-05,4.9852e-05,5.1131e-05,5.1474e-05,5.4014e-05,5.495e-05,5.17e-05,5.1701e-05,5.1303e-05
0.32391,0.32391,0.32391,0.32391,0.32391,0.32409,0.32615,0.33407,4.4228e-05,4.5199e-05,4.6274e-05,4.8273e-05,4.9857e-05,5.1136e-05,5.1495e-05,5.4021e-05,5.4967e-05,5.1717e-05,5.1709e-05,5.1311e-05
0.33528,0.33528,0.33528,0.33528,0.33528,0.33547,0.3376,0.34579,4.4231e-05,4.5202e-05,4.6277e-05,4.8277e-05,4.9861e-05,5.114e-05,5.1515e-05,5.4027e-05,5.4984e-05,5.1733e-05,5.1718e-05,5.1319e-05
0.34685,0.34685,0.34685,0.34685,0.34685,0.34704,0.34925,0.35772,4.4233e-05,4.5205e-05,4.628e-05,4.828e-05,4.9865e-05,5.1145e-05,5.1533e-05,5.4033e-05,5.4999e-05,5.1748e-05,5.1725e-05,5.1326e-05
0.35861,0.35861,0.35861,0.35861,0.35861,0.35881,0.36109,0.36986,4.4235e-05,4.5208e-05,4.6283e-05,4.8284e-05,4.9869e-05,5.1149e-05,5.155e-05,5.4039e-05,5.5015e-05,5.1763e-05,5.1733e-05,5.1332e-05
0.37057,0.37057,0.37057,0.37057,0.37057,0.37078,0.37314,0.38219,4.4238e-05,4.521e-05,4.6286e-05,4.8287e-05,4.9873e-05,5.1153e-05,5.1567e-05,5.4045e-05,5.5029e-05,5.1777e-05,5.174e-05,5.1339e-05
0.38272,0.38272,0.38272,0.38272,0.38273,0.38294,0.38538,0.39473,4.424e-05,4.5213e-05,4.6289e-05,4.829e-05,4.9876e-05,5.1156e-05,5.1582e-05,5.405e-05,5.5043e-05,5.179e-05,5.1747e-05,5.1345e-05
0.39508,0.39508,0.39508,0.39508,0.39508,0.3953,0.39781,0.40747,4.4242e-05,4.5215e-05,4.6291e-05,4.8293e-05,4.9879e-05,5.116e-05,5.1596e-05,5.4055e-05,5.5057e-05,5.1803e-05,5.1753e-05,5.1351e-05
0.40762,0.40762,0.40762,0.40762,0.40763,0.40786,0.41045,0.42041,0.44203,4.5217e-05,4.6294e-05,4.8296e-05,4.9883e-05,5.1163e-05,5.1609e-05,5.406e-05,5.507e-05,5.1814e-05,5.1759e-05,5.1356e-05
0.42037,0.42037,0.42037,0.42037,0.42037,0.42061,0.42328,0.43355,0.45585,4.5219e-05,4.6296e-05,4.8299e-05,4.9886e-05,5.1166e-05,5.1622e-05,5.4064e-05,5.5083e-05,5.1826e-05,5.1765e-05,5.1361e-05
0.43331,0.43331,0.43331,0.43331,0.43331,0.43355,0.43631,0.4469,0.46988,4.5221e-05,4.6298e-05,4.8301e-05,4.9888e-05,5.117e-05,5.1634e-05,5.4069e-05,5.5094e-05,5.1837e-05,5.1771e-05,5.1367e-05
0.44644,0.44644,0.44644,0.44644,0.44645,0.4467,0.44954,0.46044,0.48412,4.5223e-05,4.63e-05,4.8304e-05,4.9891e-05,5.1173e-05,5.1646e-05,5.4073e-05,5.5106e-05,5.1847e-05,5.1776e-05,5.1371e-05
0.45978,0.45978,0.45978,0.45978,0.45978,0.46004,0.46296,0.47419,0.49858,0.5374,4.6303e-05,4.8306e-05,4.9894e-05,5.1175e-05,5.1657e-05,5.4077e-05,5.5116e-05,5.1857e-05,5.1781e-05,5.1376e-05
0.4733,0.4733,0.4733,0.4733,0.47331,0.47357,0.47658,0.48815,0.51325,0.55323,4.6304e-05,4.8309e-05,4.9896e-05,5.1178e-05,5.1667e-05,5.4081e-05,5.5127e-05,5.1866e-05,5.1786e-05,5.1381e-05
0.48703,0.48703,0.48703,0.48703,0.48703,0.48731,0.4904,0.5023,0.52813,0.56924,4.6306e-05,4.8311e-05,4.9899e-05,5.1181e-05,5.1677e-05,5.4085e-05,5.5137e-05,5.1875e-05,5.1791e-05,5.1385e-05
0.50095,0.50095,0.50095,0.50095,0.50095,0.50123,0.50442,0.51666,0.54323,0.58551,0.64229,4.8313e-05,4.9901e-05,5.1183e-05,5.1686e-05,5.4088e-05,5.5147e-05,5.1884e-05,5.1795e-05,5.1389e-05
0.51506,0.51506,0.51506,0.51506,0.51507,0.51536,0.51863,0.53122,0.55854,0.60201,0.66039,4.8315e-05,4.9903e-05,5.1186e-05,5.1695e-05,5.4092e-05,5.5156e-05,5.1892e-05,5.1799e-05,5.1393e-05
0.52938,0.52938,0.52938,0.52938,0.52938,0.52968,0.53304,0.54598,0.57406,0.61874,0.67875,0.83883,4.9906e-05,5.1188e-05,5.1704e-05,5.4095e-05,5.5165e-05,5.1901e-05,5.1803e-05,5.1397e-05
0.54388,0.54388,0.54388,0.54388,0.54389,0.5442,0.54765,0.56094,0.58979,0.63569,0.69734,0.86181,1.0869,1.4436,8.597,5.182,2.7675,7.2388,2.5879,2.9935
0.55859,0.55859,0.55859,0.55859,0.55859,0.55891,0.56246,0.57611,0.60573,0.65288,0.71619,0.88511,1.1162,1.4826,8.796,5.3418,2.8392,7.4327,2.66,3.0705
0.57349,0.57349,0.57349,0.57349,0.57349,0.57382,0.57746,0.59147,0.62189,0.6703,0.73529,0.90871,1.146,1.5221,9.1529,5.4836,2.9213,7.6035,2.7328,3.1503
0.58859,0.58859,0.58859,0.58859,0.58859,0.58892,0.59266,0.60704,0.63826,0.68794,0.75464,0.93265,1.1762,1.5622,9.3126,5.6098,2.9979,7.8143,2.8039,3.2411
0.60388,0.60388,0.60388,0.60388,0.60388,0.60422,0.60806,0.62282,0.65484,0.70581,0.77425,0.95687,1.2067,1.6028,9.6578,5.7599,3.0811,8.0204,2.8765,3.3182
0.61937,0.61937,0.61937,0.61937,0.61937,0.61972,0.62366,0.63879,0.67164,0.72391,0.79411,0.98141,1.2377,1.6439,9.9236,5.9596,3.1582,8.2724,2.9526,3.4081
0.63505,0.63505,0.63505,0.63505,0.63506,0.63542,0.63945,0.65497,0.68865,0.74225,0.81422,1.0063,1.269,1.6855,10.094,6.0541,3.236,8.5028,3.0267,3.4901
0.65093,0.65093,0.65093,0.65093,0.65094,0.6513,0.65544,0.67134,0.70587,0.76081,0.83458,1.0315,1.3008,1.7276,10.626,6.203,3.3223,8.7912,3.1085,3.5859
0.66701,0.66701,0.66701,0.66701,0.66701,0.66739,0.67163,0.68793,0.7233,0.7796,0.85519,1.0569,1.3328,1.7703,11.024,6.3915,3.4061,8.9482,3.1841,3.6749
0.68328,0.68328,0.68328,0.68328,0.68329,0.68367,0.68802,0.70471,0.74095,0.79862,0.87605,1.0827,1.3654,1.8135,10.926,6.4961,3.4802,9.3961,3.2585,3.7554
0.69975,0.69975,0.69975,0.69975,0.69976,0.70015,0.7046,0.72169,0.75881,0.81786,0.89716,1.1088,1.3983,1.8572,12.07,6.6928,3.5785,9.324,3.3372,3.8504
0.71642,0.71642,0.71642,0.71642,0.71642,0.71683,0.72138,0.73888,0.77688,0.83734,0.91853,1.1352,1.4316,1.9014,12.62,6.9714,3.6605,9.4148,3.4232,3.9308
0.73328,0.73328,0.73328,0.73328,0.73328,0.7337,0.73836,0.75627,0.79516,0.85705,0.94015,1.1619,1.4653,1.9461,13.201,7.0503,3.7543,9.9303,3.501,4.0403
0.75033,0.75033,0.75033,0.75033,0.75034,0.75076,0.75553,0.77386,0.81366,0.87698,0.96201,1.1889,1.4994,1.9914,13.262,7.2105,3.8695,10.003,3.5817,4.1199
0.76759,0.76759,0.76759,0.76759,0.76759,0.76803,0.77291,0.79166,0.83237,0.89715,0.98413,1.2162,1.5339,2.0372,13.455,7.4394,3.9868,10.356,3.6604,4.2252
0.78504,0.78504,0.78504,0.78504,0.78504,0.78549,0.79048,0.80965,0.85129,0.91754,1.0065,1.2439,1.5687,2.0835,13.924,7.5672,4.0237,10.47,3.7598,4.3282
