-0.238300323486328	-43.9323806762695
-0.237675949931145	-45.2320747375488
-0.2370515614748	-46.5507888793945
-0.236427202820778	-47.910270690918
-0.235802859067917	-49.3001327514648
-0.235178515315056	-50.711296081543
-0.234554201364517	-52.1711654663086
-0.233929887413979	-53.6927795410156
-0.233305588364601	-55.2719841003418
-0.232681304216385	-56.9085159301758
-0.232057005167007	-58.5772933959961
-0.231432750821114	-60.2790069580078
-0.23080849647522	-62.0448150634766
-0.230184257030487	-63.87939453125
-0.229560047388077	-65.7758636474609
-0.228935837745666	-67.7392654418945
-0.228311657905579	-69.7760620117188
-0.22768746316433	-71.8916473388672
-0.227063313126564	-74.0923309326172
-0.22643917798996	-76.3835906982422
-0.225815057754517	-78.7696533203125
-0.225190952420235	-81.2583618164063
-0.224566876888275	-83.8562164306641
-0.223942816257477	-86.5697555541992
-0.22331877052784	-89.4086227416992
-0.222694739699364	-92.3840560913086
-0.222070753574371	-95.5081329345703
-0.22144678235054	-98.7932434082031
-0.220822840929031	-102.257957458496
-0.220198929309845	-105.920768737793
-0.219575047492981	-109.800903320313
-0.218951195478439	-113.92333984375
-0.21832737326622	-118.31689453125
-0.217703580856323	-123.013580322266
-0.21707983314991	-128.048309326172
-0.21645613014698	-133.471221923828
-0.215832456946373	-139.336883544922
-0.215208858251572	-145.710205078125
-0.214585289359093	-152.677536010742
-0.21396179497242	-160.350341796875
-0.213338315486908	-168.867919921875
-0.212714955210686	-178.40966796875
-0.212091639637947	-189.235733032227
-0.211468458175659	-201.701446533203
-0.210845321416855	-216.338562011719
-0.210222363471985	-234.0029296875
-0.209599509835243	-256.268981933594
-0.208976909518242	-286.539489746094
-0.208354488015175	-330.80908203125
-0.207732781767845	-374.999267578125
-0.207111373543739	-395.353149414063
-0.206489861011505	-396.656555175781
-0.205868259072304	-391.988159179687
-0.205246567726135	-384.031372070312
-0.204624742269516	-373.426300048828
-0.204002812504768	-360.647094726562
-0.203380703926086	-345.829681396484
-0.202758476138115	-328.843078613281
-0.202136039733887	-309.512390136719
-0.201513469219208	-287.390441894531
-0.200890630483627	-261.684234619141
-0.200267627835274	-230.979827880859
-0.199644222855568	-192.255508422852
-0.199020549654961	-141.719589233398
-0.198396012187004	-99.2245788574219
-0.197771325707436	-84.045166015625
-0.197146683931351	-82.2335052490234
-0.196522071957588	-82.2860717773438
-0.195897445082665	-83.500732421875
-0.195272862911224	-85.1869125366211
-0.194648265838623	-87.2076416015625
-0.194023698568344	-89.3583984375
-0.193399131298065	-91.6082077026367
-0.192774593830109	-93.8699493408203
-0.192150056362152	-96.1213836669922
-0.191525548696518	-98.3005981445313
-0.190901026129723	-100.36491394043
-0.190276548266411	-102.200180053711
-0.189652025699616	-103.551574707031
-0.189027547836304	-104.368759155273
-0.188402965664864	-108.697479248047
-0.187778577208519	-115.011245727539
-0.187154158949852	-118.25617980957
-0.186529755592346	-120.651428222656
-0.185905367136002	-123.196846008301
-0.185280993580818	-125.528366088867
-0.184656620025635	-127.870254516602
-0.184032261371613	-130.128784179688
-0.183407917618752	-132.375274658203
-0.182783588767052	-134.571105957031
-0.182159259915352	-136.742202758789
-0.181534945964813	-138.87565612793
-0.180910646915436	-140.977005004883
-0.180286347866058	-143.038208007813
-0.179662048816681	-145.071685791016
-0.179037779569626	-147.073211669922
-0.178413510322571	-149.044662475586
-0.177789255976677	-150.977447509766
-0.177165001630783	-152.877044677734
-0.17654076218605	-154.733764648438
-0.175916522741318	-156.544952392578
-0.175292298197746	-158.311813354492
-0.174668073654175	-160.023101806641
-0.174043849110603	-161.665130615234
-0.173419654369354	-163.218017578125
-0.172795444726944	-164.64338684082
-0.172171264886856	-165.853881835938
-0.171547055244446	-166.612518310547
-0.170922875404358	-166.893341064453
-0.170298591256142	-170.346267700195
-0.16967448592186	-175.598693847656
-0.169050350785255	-178.088684082031
-0.168426230549812	-179.820831298828
-0.167802110314369	-181.692932128906
-0.167178019881249	-183.378021240234
-0.166553914546967	-185.084411621094
-0.165929824113846	-186.726776123047
-0.165305733680725	-188.366821289063
-0.164681658148766	-189.969818115234
-0.164057582616806	-191.559921264648
-0.163433521986008	-193.123870849609
-0.162809476256371	-194.669464111328
-0.162185430526733	-196.193237304687
-0.161561384797096	-197.702301025391
-0.16093735396862	-199.192047119141
-0.160313308238983	-200.662353515625
-0.159689292311668	-202.109924316406
-0.159065276384354	-203.537506103516
-0.158441260457039	-204.941375732422
-0.157817259430885	-206.323974609375
-0.157193273305893	-207.685302734375
-0.156569272279739	-209.020492553711
-0.155945286154747	-210.325378417969
-0.155321300029755	-211.595901489258
-0.154697328805923	-212.824371337891
-0.154073342680931	-213.997131347656
-0.153449386358261	-215.097747802734
-0.15282541513443	-216.091247558594
-0.152201473712921	-216.901214599609
-0.15157750248909	-217.328247070312
-0.15095354616642	-217.363296508789
-0.150329515337944	-220.161193847656
-0.149705618619919	-224.506881713867
-0.149081707000732	-226.460296630859
-0.148457810282707	-227.761291503906
-0.147833913564682	-229.189208984375
-0.147210031747818	-230.463043212891
-0.146586149930954	-231.759826660156
-0.145962253212929	-233.005950927734
-0.145338386297226	-234.250183105469
-0.144714519381523	-235.46647644043
-0.14409065246582	-236.678131103516
-0.143466800451279	-237.875213623047
-0.142842948436737	-239.061859130859
-0.142219111323357	-240.234008789063
-0.141595259308815	-241.39665222168
-0.140971422195435	-242.543716430664
-0.140347585082054	-243.679321289062
-0.139723762869835	-244.804595947266
-0.139099940657616	-245.920532226563
-0.138476133346558	-247.021057128906
-0.1378523260355	-248.110992431641
-0.137228518724442	-249.189605712891
-0.136604696512222	-250.255645751953
-0.135980904102325	-251.305969238281
-0.135357111692429	-252.343719482422
-0.134733334183693	-253.369354248047
-0.134109541773796	-254.379547119141
-0.13348576426506	-255.375717163086
-0.132861986756325	-256.352874755859
-0.13223822414875	-257.304962158203
-0.131614446640015	-258.231140136719
-0.13099068403244	-259.126525878906
-0.130366921424866	-259.986877441406
-0.129743173718452	-260.795745849609
-0.129119411110878	-261.524749755859
-0.128495663404465	-262.118591308594
-0.12787190079689	-262.425170898437
-0.127248153090477	-262.417327880859
-0.126624345779419	-264.483642578125
-0.126000642776489	-267.738739013672
-0.12537693977356	-269.193481445313
-0.124753221869469	-270.158081054687
-0.124129518866539	-271.219512939453
-0.12350582331419	-272.162902832031
-0.12288212031126	-273.124725341797
-0.122258432209492	-274.048889160156
-0.121634744107723	-274.975738525391
-0.121011056005955	-275.884979248047
-0.120387375354767	-276.790985107422
-0.11976370215416	-277.682312011719
-0.119140028953552	-278.566436767578
-0.118516355752945	-279.439575195312
-0.117892697453499	-280.304626464844
-0.117269039154053	-281.162841796875
-0.116645373404026	-282.015258789062
-0.116021722555161	-282.859436035156
-0.115398079156876	-283.694183349609
-0.114774435758591	-284.518341064453
-0.114150784909725	-285.334289550781
-0.113527148962021	-286.141418457031
-0.112903513014317	-286.941040039062
-0.112279884517193	-287.731140136719
-0.111656248569489	-288.513092041016
-0.111032627522945	-289.285583496094
-0.110409006476402	-290.047424316406
-0.10978539288044	-290.797241210938
